,date,species,plant,rep,input_by,potted,branch_length,branch_width,branch_height,total_branch_mass,branching,mpa,notes_on_plant_char,start_time_clocktime,start_time,ambient_temp,ambient_humidity,pre_ignition_glow,first_glow_time,ignition,primary_ignition,primary_time_of_flame_end,secondary_ignition,secondary_time_of_flame_end,third_ignition,third_time_of_ignition_flame_end,time_fh,fh,time_of_glow_end,end_time,thermocoupler_height,hotplate_height,notes_on_flam_data,Species,end_ct,glow_start_ct,glow_end_ct,maxflameht_ct,firstigstart_ct,secondigstart_ct,firstigend_ct,secondigend_ct
107,2022-08-23,ERIKAR,4.0,9.0,AC,yes,25.0,2.5,1.8,17.87,1.0,0.13999999999999999,,2023-06-19 12:31:04,2023-06-19 00:00:07,34.0,36.0,0.0,,M,2023-06-19 00:10:35,2023-06-19 00:10:45,,,,,2023-06-19 00:10:36,8.0,2023-06-19 00:11:13,2023-06-19 00:11:13,19.0,15.0,,ERIKAR,2023-06-19 12:42:10,,2023-06-19 12:42:10,2023-06-19 12:41:33,2023-06-19 12:41:32,,2023-06-19 12:41:42,
108,2022-08-23,ERIKAR,5.0,1.0,AC,yes,25.0,3.0,1.0,17.7,0.0,0.13,,2023-06-19 13:23:16,2023-06-19 00:00:07,30.4,41.0,0.0,,M,2023-06-19 00:10:31,2023-06-19 00:10:35,,,,,2023-06-19 00:10:34,4.0,2023-06-19 00:11:56,2023-06-19 00:11:56,19.0,15.0,,ERIKAR,2023-06-19 13:35:05,,2023-06-19 13:35:05,2023-06-19 13:33:43,2023-06-19 13:33:40,,2023-06-19 13:33:44,
109,2022-08-23,ERIKAR,5.0,2.0,AC,yes,25.0,2.1,0.9,17.59,0.0,0.16,,2023-06-19 13:36:30,2023-06-19 00:00:07,29.4,42.0,0.0,,M,2023-06-19 00:10:30,2023-06-19 00:10:34,,,,,2023-06-19 00:10:31,5.0,2023-06-19 00:12:04,2023-06-19 00:12:04,19.0,15.0,,ERIKAR,2023-06-19 13:48:27,,2023-06-19 13:48:27,2023-06-19 13:46:54,2023-06-19 13:46:53,,2023-06-19 13:46:57,
110,2022-08-23,ERIKAR,5.0,3.0,AC,yes,25.0,3.0,1.5,17.6,0.0,0.15,,2023-06-19 13:49:44,2023-06-19 00:00:09,29.1,41.0,0.0,,M,2023-06-19 00:10:41,2023-06-19 00:10:46,,,,,2023-06-19 00:10:42,10.0,2023-06-19 00:10:43,2023-06-19 00:10:43,19.0,15.0,,ERIKAR,2023-06-19 14:00:18,,2023-06-19 14:00:18,2023-06-19 14:00:17,2023-06-19 14:00:16,,2023-06-19 14:00:21,
111,2022-08-23,ERIKAR,5.0,4.0,AC,yes,25.0,2.0,1.3,17.75,1.0,0.25,,2023-06-19 14:02:25,2023-06-19 00:00:08,29.8,40.0,0.0,,M,2023-06-19 00:10:35,2023-06-19 00:10:38,,,,,2023-06-19 00:10:36,4.0,2023-06-19 00:14:51,2023-06-19 00:14:51,19.0,15.0,,ERIKAR,2023-06-19 14:17:08,,2023-06-19 14:17:08,2023-06-19 14:12:53,2023-06-19 14:12:52,,2023-06-19 14:12:55,
112,2022-08-23,ERIKAR,5.0,5.0,AC,yes,25.0,1.0,0.7,17.7,0.0,0.12,,2023-06-19 14:18:20,2023-06-19 00:00:08,29.7,40.0,0.0,,M,2023-06-19 00:10:35,2023-06-19 00:10:37,,,,,2023-06-19 00:10:37,4.0,2023-06-19 00:11:34,2023-06-19 00:11:34,19.0,15.0,,ERIKAR,2023-06-19 14:29:46,,2023-06-19 14:29:46,2023-06-19 14:28:49,2023-06-19 14:28:47,,2023-06-19 14:28:49,
113,2022-08-23,ERIKAR,5.0,7.0,AC,yes,21.5,2.0,1.5,17.4,0.0,0.13999999999999999,,2023-06-19 14:42:37,2023-06-19 00:00:06,30.5,37.0,0.0,,M,2023-06-19 00:10:27,2023-06-19 00:10:29,,,,,2023-06-19 00:10:28,2.0,2023-06-19 00:10:53,2023-06-19 00:10:53,19.0,15.0,,ERIKAR,2023-06-19 14:53:24,,2023-06-19 14:53:24,2023-06-19 14:52:59,2023-06-19 14:52:58,,2023-06-19 14:53:00,
114,2022-08-23,ERIKAR,6.0,1.0,AC,yes,25.0,3.0,2.0,17.64,0.0,0.12,,2023-06-19 14:54:29,2023-06-19 00:00:09,30.4,36.0,0.0,,M,2023-06-19 00:10:38,2023-06-19 00:10:46,,,,,2023-06-19 00:10:41,4.0,2023-06-19 00:11:34,2023-06-19 00:11:34,19.0,15.0,,ERIKAR,2023-06-19 15:05:54,,2023-06-19 15:05:54,2023-06-19 15:05:01,2023-06-19 15:04:58,,2023-06-19 15:05:06,
115,2022-08-23,ERIKAR,6.0,2.0,AC,yes,25.0,2.6,2.4,17.61,0.0,0.1,,2023-06-19 15:07:34,2023-06-19 00:00:12,30.7,37.0,0.0,,M,2023-06-19 00:10:29,2023-06-19 00:10:33,,,,,2023-06-19 00:10:31,5.0,2023-06-19 00:12:44,2023-06-19 00:12:44,19.0,15.0,,ERIKAR,2023-06-19 15:20:06,,2023-06-19 15:20:06,2023-06-19 15:17:53,2023-06-19 15:17:51,,2023-06-19 15:17:55,
116,2022-08-23,ERIKAR,6.0,3.0,AC,yes,25.0,1.9,1.7,17.55,0.0,0.12,,2023-06-19 15:21:03,2023-06-19 00:00:07,30.1,38.0,0.0,,M,2023-06-19 00:10:28,2023-06-19 00:10:29,2023-06-19 00:10:31,2023-06-19 00:10:32,,,2023-06-19 00:10:29,2.0,2023-06-19 00:11:45,2023-06-19 00:11:45,19.0,15.0,,ERIKAR,2023-06-19 15:32:41,,2023-06-19 15:32:41,2023-06-19 15:31:25,2023-06-19 15:31:24,2023-06-19 15:31:27,2023-06-19 15:31:25,2023-06-19 15:31:28
117,2022-08-23,ERIKAR,6.0,4.0,AC,yes,25.0,2.7,2.4,17.49,0.0,0.13,,2023-06-19 15:34:14,2023-06-19 00:00:07,30.6,37.0,0.0,,M,2023-06-19 00:10:20,2023-06-19 00:10:23,,,,,2023-06-19 00:10:22,7.0,2023-06-19 00:12:08,2023-06-19 00:12:08,19.0,15.0,,ERIKAR,2023-06-19 15:46:15,,2023-06-19 15:46:15,2023-06-19 15:44:29,2023-06-19 15:44:27,,2023-06-19 15:44:30,
118,2022-08-23,ERIKAR,6.0,5.0,AC,yes,25.0,2.6,1.3,17.5,0.0,0.11000000000000001,,2023-06-19 15:47:21,2023-06-19 00:00:11,30.5,37.0,0.0,,M,2023-06-19 00:10:24,2023-06-19 00:10:30,,,,,2023-06-19 00:10:26,5.0,2023-06-19 00:12:30,2023-06-19 00:12:30,19.0,15.0,,ERIKAR,2023-06-19 15:59:40,,2023-06-19 15:59:40,2023-06-19 15:57:36,2023-06-19 15:57:34,,2023-06-19 15:57:40,
119,2022-09-02,ERIKAR,7.0,1.0,RD,yes,25.0,3.1,2.0,17.76,3.0,0.15,,2023-06-19 10:25:40,2023-06-19 00:00:49,32.1,49.0,0.0,,M,2023-06-19 00:06:58,2023-06-19 00:06:59,,,,,2023-06-19 00:06:58,14.0,2023-06-19 00:11:22,2023-06-19 00:11:22,19.0,15.0,Main video did not record- glow video did,ERIKAR,2023-06-19 10:36:13,,2023-06-19 10:36:13,2023-06-19 10:31:49,2023-06-19 10:31:49,,2023-06-19 10:31:50,
120,2022-09-02,ERIKAR,7.0,2.0,RD,yes,25.0,4.0,2.2,17.5,0.0,0.16,,2023-06-19 10:38:36,2023-06-19 00:00:24,33.2,44.0,1.0,2023-06-19 00:02:38,0,,,,,,,,,2023-06-19 00:05:57,2023-06-19 00:05:57,19.0,15.0,,ERIKAR,2023-06-19 10:44:09,2023-06-19 10:40:50,2023-06-19 10:44:09,,,,,
121,2022-09-02,ERIKAR,7.0,3.0,RD,yes,25.0,24.0,5.3,17.83,2.0,0.155,Y-shaped,2023-06-19 11:03:29,2023-06-19 00:00:37,35.0,38.0,1.0,2023-06-19 00:03:12,0,,,,,,,,,2023-06-19 00:08:59,2023-06-19 00:08:59,19.0,15.0,,ERIKAR,2023-06-19 11:11:51,2023-06-19 11:06:04,2023-06-19 11:11:51,,,,,
122,2022-09-02,ERIKAR,7.0,4.0,RD,yes,25.0,4.1,2.5,17.23,1.0,0.16,,2023-06-19 11:13:51,2023-06-19 00:00:30,35.6,36.0,1.0,2023-06-19 00:01:07,0,,,,,,,,,2023-06-19 00:04:37,2023-06-19 00:04:37,19.0,15.0,,ERIKAR,2023-06-19 11:17:58,2023-06-19 11:14:28,2023-06-19 11:17:58,,,,,
123,2022-09-02,ERIKAR,7.0,5.0,RD,yes,25.0,17.0,2.5,17.72,2.0,0.1,L-shaped,2023-06-19 11:39:30,2023-06-19 11:39:30,35.5,34.0,0.0,,M,2023-06-19 11:47:55,2023-06-19 11:47:57,,,,,2023-06-19 11:47:55,7.0,2023-06-19 11:49:51,2023-06-19 11:49:51,19.0,15.0,,ERIKAR,2023-06-19 11:49:51,,2023-06-19 11:49:51,2023-06-19 11:47:55,2023-06-19 11:47:55,,2023-06-19 11:47:57,
124,2022-09-02,ERIKAR,7.0,6.0,RD,yes,25.0,8.0,2.3,17.3,2.0,0.12,,2023-06-19 11:39:32,2023-06-19 00:01:20,35.5,34.0,1.0,2023-06-19 00:03:41,M,2023-06-19 00:09:43,2023-06-19 00:09:46,,,,,2023-06-19 00:09:44,9.0,2023-06-19 00:11:36,2023-06-19 00:11:36,19.0,15.0,,ERIKAR,2023-06-19 11:49:48,2023-06-19 11:41:53,2023-06-19 11:49:48,2023-06-19 11:47:56,2023-06-19 11:47:55,,2023-06-19 11:47:58,
125,2022-09-02,ERIKAR,8.0,1.0,RD,yes,25.0,9.4,2.2,17.57,1.0,0.13,,2023-06-19 11:50:45,2023-06-19 00:00:27,35.5,34.0,1.0,2023-06-19 00:02:55,0,,,,,,,,,2023-06-19 00:08:57,2023-06-19 00:08:57,19.0,15.0,,ERIKAR,2023-06-19 11:59:15,2023-06-19 11:53:13,2023-06-19 11:59:15,,,,,
126,2022-09-02,ERIKAR,8.0,2.0,RD,yes,25.0,10.5,2.4,17.95,2.0,0.16999999999999998,,2023-06-19 12:00:20,2023-06-19 00:00:32,36.2,33.0,1.0,2023-06-19 00:12:15,0,,,,,,,,,2023-06-19 00:17:08,2023-06-19 00:17:08,19.0,15.0,"tried manual ignition, but the plant never ignited and instead just glowed",ERIKAR,2023-06-19 12:16:56,2023-06-19 12:12:03,2023-06-19 12:16:56,,,,,
127,2022-09-02,ERIKAR,8.0,3.0,RD,yes,25.0,5.4,4.0,17.68,1.0,0.06999999999999999,,2023-06-19 12:18:10,2023-06-19 00:00:27,36.4,33.0,1.0,2023-06-19 00:05:27,0,,,,,,,,,2023-06-19 00:11:15,2023-06-19 00:11:15,19.0,15.0,,ERIKAR,2023-06-19 12:28:58,2023-06-19 12:23:10,2023-06-19 12:28:58,,,,,
128,2022-09-02,ERIKAR,8.0,4.0,RD,yes,25.0,3.2,2.0,18.02,0.0,0.125,,2023-06-19 12:31:15,2023-06-19 00:00:40,36.1,33.0,1.0,2023-06-19 00:01:48,0,,,,,,,,,2023-06-19 00:05:56,2023-06-19 00:05:56,19.0,15.0,,ERIKAR,2023-06-19 12:36:31,2023-06-19 12:32:23,2023-06-19 12:36:31,,,,,
129,2022-09-02,ERIKAR,8.0,5.0,RD,yes,24.0,3.3,1.7,17.56,0.0,0.185,,2023-06-19 12:38:17,2023-06-19 00:00:49,35.7,33.0,1.0,2023-06-19 00:02:08,0,,,,,,,,,2023-06-19 00:06:52,2023-06-19 00:06:52,19.0,15.0,,ERIKAR,2023-06-19 12:44:20,2023-06-19 12:39:36,2023-06-19 12:44:20,,,,,
130,2022-09-02,ERIKAR,9.0,1.0,RD,yes,25.0,2.1,1.6,17.61,0.0,0.11499999999999999,,2023-06-19 13:01:17,2023-06-19 00:00:27,35.0,33.0,1.0,2023-06-19 00:01:13,0,,,,,,,,,2023-06-19 00:07:10,2023-06-19 00:07:10,19.0,15.0,,ERIKAR,2023-06-19 13:08:00,2023-06-19 13:02:03,2023-06-19 13:08:00,,,,,
131,2022-09-02,ERIKAR,9.0,3.0,RD,yes,25.0,2.5,2.2,17.4,0.0,0.15,,2023-06-19 13:22:56,2023-06-19 00:00:39,32.9,36.0,1.0,2023-06-19 00:00:59,M,2023-06-19 00:07:09,2023-06-19 00:07:12,,,,,2023-06-19 00:07:09,22.0,2023-06-19 00:12:08,2023-06-19 00:12:08,19.0,15.0,,ERIKAR,2023-06-19 13:34:25,2023-06-19 13:23:16,2023-06-19 13:34:25,2023-06-19 13:29:26,2023-06-19 13:29:26,,2023-06-19 13:29:29,
132,2022-09-02,ERIKAR,9.0,4.0,RD,yes,25.0,4.5,2.1,17.6,0.0,0.25,,2023-06-19 13:35:38,2023-06-19 00:00:48,32.9,36.0,0.0,,M,2023-06-19 00:04:51,2023-06-19 00:04:55,,,,,2023-06-19 00:04:48,12.0,2023-06-19 00:09:29,2023-06-19 00:09:29,19.0,15.0,,ERIKAR,2023-06-19 13:44:19,,2023-06-19 13:44:19,2023-06-19 13:39:38,2023-06-19 13:39:41,,2023-06-19 13:39:45,
133,2022-09-02,ERIKAR,9.0,5.0,RD,yes,25.0,2.0,1.8,17.45,0.0,0.13999999999999999,,2023-06-19 13:45:12,2023-06-19 00:00:33,32.5,36.0,1.0,2023-06-19 00:02:06,0,,,,,,,,,2023-06-19 00:08:46,2023-06-19 00:08:46,19.0,15.0,,ERIKAR,2023-06-19 13:53:25,2023-06-19 13:46:45,2023-06-19 13:53:25,,,,,
134,2022-09-02,ERIKAR,9.0,6.0,RD,yes,25.0,3.0,1.4,17.66,1.0,0.16,,2023-06-19 13:54:35,2023-06-19 00:00:33,32.7,36.0,0.0,,M,2023-06-19 00:07:20,2023-06-19 00:07:22,,,,,2023-06-19 00:07:09,15.0,2023-06-19 00:12:32,2023-06-19 00:12:32,19.0,15.0,,ERIKAR,2023-06-19 14:06:34,,2023-06-19 14:06:34,2023-06-19 14:01:11,2023-06-19 14:01:22,,2023-06-19 14:01:24,
135,2022-09-02,ERIKAR,10.0,1.0,JC,yes,25.0,22.5,12.5,17.94,4.0,0.1,,2023-06-19 14:08:07,2023-06-19 14:08:07,32.0,37.0,0.0,,M,2023-06-19 14:13:15,2023-06-19 14:13:17,,,,,2023-06-19 14:13:16,19.0,2023-06-19 14:20:10,2023-06-19 14:20:10,19.0,15.0,,ERIKAR,2023-06-19 14:20:10,,2023-06-19 14:20:10,2023-06-19 14:13:16,2023-06-19 14:13:15,,2023-06-19 14:13:17,
136,2022-09-02,ERIKAR,10.0,2.0,JC,yes,25.0,17.3,3.6,17.94,5.0,0.135,,2023-06-19 14:21:23,2023-06-19 14:21:23,32.1,37.0,0.0,,M,2023-06-19 14:30:07,2023-06-19 14:30:11,,,,,2023-06-19 14:30:08,18.0,2023-06-19 14:32:52,2023-06-19 14:32:52,19.0,15.0,,ERIKAR,2023-06-19 14:32:52,,2023-06-19 14:32:52,2023-06-19 14:30:08,2023-06-19 14:30:07,,2023-06-19 14:30:11,
137,2022-09-02,ERIKAR,10.0,3.0,JC,yes,25.0,13.8,2.6,17.78,1.0,0.15,,2023-06-19 14:33:47,2023-06-19 14:33:47,31.7,37.0,0.0,,M,2023-06-19 14:42:21,2023-06-19 14:42:23,,,,,2023-06-19 14:42:21,13.0,2023-06-19 14:46:39,2023-06-19 14:46:39,19.0,15.0,,ERIKAR,2023-06-19 14:46:39,,2023-06-19 14:46:39,2023-06-19 14:42:21,2023-06-19 14:42:21,,2023-06-19 14:42:23,
138,2022-09-02,ERIKAR,10.0,4.0,JC,yes,25.0,4.0,1.0,17.73,0.0,0.12,,2023-06-19 14:48:40,2023-06-19 14:48:40,31.7,37.0,1.0,2023-06-19 14:49:31,0,,,,,,,,,2023-06-19 14:52:05,2023-06-19 14:52:05,19.0,15.0,,ERIKAR,2023-06-19 14:52:05,2023-06-19 14:49:31,2023-06-19 14:52:05,,,,,
139,2022-09-02,ERIKAR,10.0,5.0,JC,yes,25.0,9.5,6.0,17.89,2.0,0.13999999999999999,,2023-06-19 14:54:25,2023-06-19 14:54:25,31.5,37.0,0.0,,M,2023-06-19 15:00:37,2023-06-19 15:00:46,2023-06-19 15:00:35,2023-06-19 15:00:36,,,2023-06-19 15:00:39,17.0,2023-06-19 15:02:28,2023-06-19 15:02:28,19.0,15.0,,ERIKAR,2023-06-19 15:02:28,,2023-06-19 15:02:28,2023-06-19 15:00:39,2023-06-19 15:00:37,2023-06-19 15:00:35,2023-06-19 15:00:46,2023-06-19 15:00:36
140,2023-02-15,EUCGLO,1.0,3.0,RD,no,25.0,25.6,7.1,28.52,0.0,0.22999999999999998,,2023-06-19 12:25:45,2023-06-19 12:25:45,44.4,12.0,1.0,2023-06-19 12:26:36,M,2023-06-19 12:35:19,2023-06-19 12:35:57,,,,,2023-06-19 12:35:22,29.0,2023-06-19 12:38:01,2023-06-19 12:38:01,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 12:38:01,2023-06-19 12:26:36,2023-06-19 12:38:01,2023-06-19 12:35:22,2023-06-19 12:35:19,,2023-06-19 12:35:57,
141,2023-02-15,EUCGLO,1.0,4.0,RD,no,25.0,23.3,3.5,27.06,0.0,0.22999999999999998,,2023-06-19 12:41:03,2023-06-19 12:41:03,41.4,13.0,0.0,,M,2023-06-19 12:50:50,2023-06-19 12:51:47,,,,,2023-06-19 12:50:51,20.0,2023-06-19 12:53:19,2023-06-19 12:53:19,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 12:53:19,,2023-06-19 12:53:19,2023-06-19 12:50:51,2023-06-19 12:50:50,,2023-06-19 12:51:47,
142,2023-02-15,EUCGLO,1.0,5.0,RD,no,25.0,25.2,5.0,27.93,1.0,0.25,,2023-06-19 12:56:02,2023-06-19 12:56:02,44.4,12.0,0.0,,M,2023-06-19 13:06:38,2023-06-19 13:07:10,,,,,2023-06-19 13:06:42,33.0,2023-06-19 13:08:19,2023-06-19 13:08:19,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 13:08:19,,2023-06-19 13:08:19,2023-06-19 13:06:42,2023-06-19 13:06:38,,2023-06-19 13:07:10,
143,2023-03-08,EUCGLO,2.0,1.0,RD,no,25.0,30.0,9.7,34.68,2.0,0.3,,2023-06-19 12:00:01,2023-06-19 12:00:01,36.6,23.0,0.0,,M,2023-06-19 12:12:25,2023-06-19 12:13:15,,,,,2023-06-19 12:12:35,60.0,2023-06-19 12:14:18,2023-06-19 12:14:18,20.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 12:14:18,,2023-06-19 12:14:18,2023-06-19 12:12:35,2023-06-19 12:12:25,,2023-06-19 12:13:15,
144,2023-03-08,EUCGLO,2.0,2.0,RD,no,25.0,12.9,8.3,38.94,0.0,0.22999999999999998,,2023-06-19 12:18:56,2023-06-19 12:18:56,35.5,20.0,0.0,,M,2023-06-19 12:32:39,2023-06-19 12:34:53,,,,,2023-06-19 12:33:06,34.0,2023-06-19 12:35:08,2023-06-19 12:35:08,20.0,15.0,one thermocoupler is resting on hot plate (lower left side) and another two thermocouplers crossed (back wall),EUCGLO,2023-06-19 12:35:08,,2023-06-19 12:35:08,2023-06-19 12:33:06,2023-06-19 12:32:39,,2023-06-19 12:34:53,
145,2023-03-08,EUCGLO,2.0,3.0,RD,no,25.0,26.4,6.3,33.14,1.0,0.21000000000000002,,2023-06-19 12:38:48,2023-06-19 12:38:48,41.0,14.0,0.0,,M,2023-06-19 12:50:42,2023-06-19 12:52:11,,,,,2023-06-19 12:50:44,22.0,2023-06-19 12:52:52,2023-06-19 12:52:52,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 12:52:52,,2023-06-19 12:52:52,2023-06-19 12:50:44,2023-06-19 12:50:42,,2023-06-19 12:52:11,
146,2023-03-08,EUCGLO,2.0,4.0,RD,no,25.0,26.0,8.5,28.92,1.0,0.185,,2023-06-19 12:54:13,2023-06-19 12:54:13,41.9,16.0,0.0,,M,2023-06-19 13:06:44,2023-06-19 13:08:00,,,,,2023-06-19 13:06:55,24.0,2023-06-19 13:08:26,2023-06-19 13:08:26,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 13:08:26,,2023-06-19 13:08:26,2023-06-19 13:06:55,2023-06-19 13:06:44,,2023-06-19 13:08:00,
147,2023-03-08,EUCGLO,2.0,5.0,RD,no,25.0,16.1,4.6,25.49,1.0,0.225,,2023-06-19 13:09:34,2023-06-19 13:09:34,41.3,15.0,0.0,,M,2023-06-19 13:21:25,2023-06-19 13:22:22,,,,,2023-06-19 13:21:26,63.0,2023-06-19 13:24:33,2023-06-19 13:24:33,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 13:24:33,,2023-06-19 13:24:33,2023-06-19 13:21:26,2023-06-19 13:21:25,,2023-06-19 13:22:22,
148,2023-03-08,EUCGLO,2.0,6.0,RD,no,25.0,7.1,4.0,28.96,0.0,0.255,,2023-06-19 13:26:37,2023-06-19 13:26:37,38.6,17.0,0.0,,1,2023-06-19 13:27:23,2023-06-19 13:28:32,,,,,2023-06-19 13:27:31,33.0,2023-06-19 13:32:02,2023-06-19 13:32:02,19.0,15.0,one thermocoupler is resting on hot plate (lower left side),EUCGLO,2023-06-19 13:32:02,,2023-06-19 13:32:02,2023-06-19 13:27:31,2023-06-19 13:27:23,,2023-06-19 13:28:32,
149,2022-07-19,HETARB,1.0,1.0,AC,yes,21.0,17.2,15.0,37.22,0.0,0.27999999999999997,,2023-06-19 10:57:00,2023-06-19 10:57:00,34.2,40.0,0.0,,M,2023-06-19 11:12:37,2023-06-19 11:13:23,,,,,2023-06-19 11:12:41,21.0,,2023-06-19 11:13:28,18.0,15.0,couldn't see any glow but video was stopped after burn was done,HETARB,2023-06-19 11:13:28,,,2023-06-19 11:12:41,2023-06-19 11:12:37,,2023-06-19 11:13:23,
150,2022-07-19,HETARB,2.0,1.0,AC,yes,19.5,15.0,14.0,34.22,0.0,0.15,,2023-06-19 11:22:38,2023-06-19 11:22:38,37.7,40.0,0.0,,M,2023-06-19 11:33:28,2023-06-19 11:34:02,,,,,2023-06-19 11:33:28,33.0,,2023-06-19 11:34:09,18.0,15.0,couldn't see any glow but video was stopped after burn was done,HETARB,2023-06-19 11:34:09,,,2023-06-19 11:33:28,2023-06-19 11:33:28,,2023-06-19 11:34:02,
151,2022-07-19,HETARB,3.0,1.0,AC,yes,24.0,15.5,15.0,30.8,0.0,0.175,,2023-06-19 12:45:50,2023-06-19 12:45:50,31.2,45.0,0.0,,M,2023-06-19 13:01:38,2023-06-19 13:02:17,,,,,2023-06-19 13:01:44,22.0,2023-06-19 13:02:24,2023-06-19 13:02:24,18.0,15.0,,HETARB,2023-06-19 13:02:24,,2023-06-19 13:02:24,2023-06-19 13:01:44,2023-06-19 13:01:38,,2023-06-19 13:02:17,
152,2022-07-19,HETARB,6.0,1.0,AC,yes,25.0,23.5,19.0,44.33,0.0,0.19,sickle shaped (communist flag),2023-06-19 13:46:08,2023-06-19 13:46:08,31.4,41.0,0.0,,M,2023-06-19 14:01:56,2023-06-19 14:02:29,2023-06-19 14:01:30,2023-06-19 14:01:48,,,2023-06-19 14:02:01,49.0,,2023-06-19 14:02:34,18.0,15.0,taken out of chamber while still glowing,HETARB,2023-06-19 14:02:34,,,2023-06-19 14:02:01,2023-06-19 14:01:56,2023-06-19 14:01:30,2023-06-19 14:02:29,2023-06-19 14:01:48
153,2022-07-20,HETARB,7.0,1.0,RD,yes,15.9,16.1,9.4,28.38,2.0,0.27,,2023-06-19 10:43:16,2023-06-19 10:43:16,26.6,51.0,0.0,,M,2023-06-19 10:58:45,2023-06-19 10:59:00,,,,,2023-06-19 10:58:35,60.0,2023-06-19 11:00:38,2023-06-19 11:00:38,19.0,14.0,cannot tell time of glow end,HETARB,2023-06-19 11:00:38,,2023-06-19 11:00:38,2023-06-19 10:58:35,2023-06-19 10:58:45,,2023-06-19 10:59:00,
154,2022-08-31,HETARB,8.0,1.0,SM,yes,25.0,21.5,11.1,35.33,2.0,0.16,,2023-06-19 11:41:15,2023-06-19 00:00:34,27.2,53.0,1.0,2023-06-19 00:16:59,M,2023-06-19 00:23:26,2023-06-19 00:24:07,,,,,2023-06-19 00:23:38,53.0,2023-06-19 00:28:59,2023-06-19 00:28:59,18.0,15.0,,HETARB,2023-06-19 12:09:40,2023-06-19 11:57:40,2023-06-19 12:09:40,2023-06-19 12:04:19,2023-06-19 12:04:07,,2023-06-19 12:04:48,
155,2022-08-31,HETARB,10.0,1.0,SM,yes,25.5,13.3,11.5,30.6,0.0,0.1,"branch height was 115, but this didn't make any sense, so changed to 11.5",2023-06-19 12:11:16,2023-06-19 00:00:35,30.1,41.0,1.0,2023-06-19 00:05:53,M,2023-06-19 00:17:03,2023-06-19 00:17:28,2023-06-19 00:16:52,2023-06-19 00:16:57,,,2023-06-19 00:17:07,21.0,2023-06-19 00:25:25,2023-06-19 00:25:25,18.0,15.0,,HETARB,2023-06-19 12:36:06,2023-06-19 12:16:34,2023-06-19 12:36:06,2023-06-19 12:27:48,2023-06-19 12:27:44,2023-06-19 12:27:33,2023-06-19 12:28:09,2023-06-19 12:27:38
156,2022-08-31,HETARB,11.0,1.0,SM,yes,25.0,17.6,15.0,37.25,0.0,0.135,,2023-06-19 12:37:28,2023-06-19 00:00:52,30.7,38.0,1.0,2023-06-19 00:03:44,M,2023-06-19 00:12:32,2023-06-19 00:13:13,,,,,2023-06-19 00:12:35,42.0,2023-06-19 00:19:00,2023-06-19 00:19:00,18.0,15.0,,HETARB,2023-06-19 12:55:36,2023-06-19 12:40:20,2023-06-19 12:55:36,2023-06-19 12:49:11,2023-06-19 12:49:08,,2023-06-19 12:49:49,
157,2022-08-31,HETARB,12.0,1.0,SM,yes,18.4,8.1,9.0,22.35,0.0,0.24,,2023-06-19 12:57:16,2023-06-19 00:01:00,30.7,40.0,0.0,,M,2023-06-19 00:14:52,2023-06-19 00:15:23,,,,,2023-06-19 00:14:59,17.0,2023-06-19 00:20:25,2023-06-19 00:20:25,18.0,15.0,,HETARB,2023-06-19 13:16:41,,2023-06-19 13:16:41,2023-06-19 13:11:15,2023-06-19 13:11:08,,2023-06-19 13:11:39,
158,2022-08-31,HETARB,12.0,2.0,SM,yes,15.8,12.0,7.7,24.89,0.0,,MISSING MPA,2023-06-19 13:18:29,2023-06-19 00:00:29,31.6,33.0,1.0,2023-06-19 00:05:55,M,2023-06-19 00:11:45,2023-06-19 00:11:59,2023-06-19 00:11:41,2023-06-19 00:11:42,,,2023-06-19 00:11:46,28.0,2023-06-19 00:16:28,2023-06-19 00:16:28,18.0,15.0,,HETARB,2023-06-19 13:34:28,2023-06-19 13:23:55,2023-06-19 13:34:28,2023-06-19 13:29:46,2023-06-19 13:29:45,2023-06-19 13:29:41,2023-06-19 13:29:59,2023-06-19 13:29:42
159,2022-08-10,IRIDOU,1.0,1.0,JL,yes,25.0,2.2,0.5,20.95,0.0,0.06999999999999999,,2023-06-19 12:57:04,2023-06-19 00:00:06,35.4,34.0,0.0,,M,2023-06-19 00:01:45,2023-06-19 00:01:56,,,,,2023-06-19 00:01:52,13.0,2023-06-19 00:06:45,2023-06-19 00:06:45,19.0,15.0,early manual ignition,IRIDOU,2023-06-19 13:03:43,,2023-06-19 13:03:43,2023-06-19 12:58:50,2023-06-19 12:58:43,,2023-06-19 12:58:54,
