Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
2682,2022/11/01 13:47:15,500,+ 153.6,+ 151.4,+ 211.4,+ 192.4,+ 129.0,+ 103.2,+ 0.751,+ 0.378,LLLLLLLLLL,LLLL
2683,2022/11/01 13:47:16,0,+ 153.6,+ 151.4,+ 211.5,+ 192.4,+ 129.0,+ 103.3,+ 0.639,+ 0.382,LLLLLLLLLL,LLLL
2684,2022/11/01 13:47:16,500,+ 153.6,+ 151.5,+ 211.5,+ 192.5,+ 128.9,+ 103.3,+ 0.778,+ 0.376,LLLLLLLLLL,LLLL
2685,2022/11/01 13:47:17,0,+ 153.6,+ 151.5,+ 211.5,+ 192.6,+ 128.9,+ 103.3,+ 0.673,+ 0.378,LLLLLLLLLL,LLLL
2686,2022/11/01 13:47:17,500,+ 153.5,+ 151.6,+ 211.5,+ 192.6,+ 128.9,+ 103.3,+ 0.536,+ 0.374,LLLLLLLLLL,LLLL
2687,2022/11/01 13:47:18,0,+ 153.5,+ 151.6,+ 211.5,+ 192.6,+ 128.9,+ 103.4,+ 0.739,+ 0.372,LLLLLLLLLL,LLLL
2688,2022/11/01 13:47:18,500,+ 153.5,+ 151.6,+ 211.5,+ 192.6,+ 128.9,+ 103.3,+ 0.622,+ 0.380,LLLLLLLLLL,LLLL
2689,2022/11/01 13:47:19,0,+ 153.4,+ 151.7,+ 211.5,+ 192.7,+ 128.8,+ 103.4,+ 0.574,+ 0.389,LLLLLLLLLL,LLLL
2690,2022/11/01 13:47:19,500,+ 153.3,+ 151.7,+ 211.3,+ 192.6,+ 128.6,+ 103.3,+ 0.704,+ 0.389,LLLLLLLLLL,LLLL
2691,2022/11/01 13:47:20,0,+ 153.1,+ 151.8,+ 211.2,+ 192.6,+ 128.5,+ 103.2,+ 0.596,+ 0.376,LLLLLLLLLL,LLLL
2692,2022/11/01 13:47:20,500,+ 153.1,+ 152.0,+ 211.0,+ 192.7,+ 128.3,+ 103.2,+ 0.735,+ 0.377,LLLLLLLLLL,LLLL
2693,2022/11/01 13:47:21,0,+ 153.0,+ 152.0,+ 211.0,+ 192.8,+ 128.2,+ 103.2,+ 0.674,+ 0.367,LLLLLLLLLL,LLLL
2694,2022/11/01 13:47:21,500,+ 153.0,+ 152.2,+ 210.8,+ 192.8,+ 127.9,+ 103.2,+ 0.712,+ 0.371,LLLLLLLLLL,LLLL
2695,2022/11/01 13:47:22,0,+ 152.8,+ 152.3,+ 210.8,+ 192.8,+ 127.8,+ 103.2,+ 0.688,+ 0.362,LLLLLLLLLL,LLLL
2696,2022/11/01 13:47:22,500,+ 152.8,+ 152.3,+ 210.7,+ 192.9,+ 127.7,+ 103.4,+ 0.799,+ 0.348,LLLLLLLLLL,LLLL
2697,2022/11/01 13:47:23,0,+ 152.7,+ 152.3,+ 210.7,+ 192.9,+ 127.5,+ 103.4,+ 0.705,+ 0.371,LLLLLLLLLL,LLLL
2698,2022/11/01 13:47:23,500,+ 152.7,+ 152.4,+ 210.6,+ 192.9,+ 127.4,+ 103.5,+ 0.787,+ 0.364,LLLLLLLLLL,LLLL
2699,2022/11/01 13:47:24,0,+ 152.7,+ 152.5,+ 210.4,+ 192.9,+ 127.4,+ 103.6,+ 0.739,+ 0.361,LLLLLLLLLL,LLLL
2700,2022/11/01 13:47:24,500,+ 152.6,+ 152.5,+ 210.3,+ 192.9,+ 127.3,+ 103.6,+ 0.616,+ 0.372,LLLLLLLLLL,LLLL
2701,2022/11/01 13:47:25,0,+ 152.5,+ 152.7,+ 210.2,+ 192.9,+ 127.4,+ 103.7,+ 0.674,+ 0.371,LLLLLLLLLL,LLLL
2702,2022/11/01 13:47:25,500,+ 152.5,+ 152.7,+ 210.2,+ 192.9,+ 127.4,+ 103.7,+ 0.570,+ 0.370,LLLLLLLLLL,LLLL
2703,2022/11/01 13:47:26,0,+ 152.5,+ 152.7,+ 210.2,+ 193.0,+ 127.5,+ 103.7,+ 0.431,+ 0.376,LLLLLLLLLL,LLLL
2704,2022/11/01 13:47:26,500,+ 152.5,+ 152.7,+ 210.0,+ 193.0,+ 127.5,+ 103.6,+ 0.752,+ 0.362,LLLLLLLLLL,LLLL
2705,2022/11/01 13:47:27,0,+ 152.5,+ 152.8,+ 210.1,+ 193.0,+ 127.7,+ 103.6,+ 0.621,+ 0.376,LLLLLLLLLL,LLLL
2706,2022/11/01 13:47:27,500,+ 152.6,+ 152.8,+ 210.0,+ 193.0,+ 127.7,+ 103.6,+ 0.610,+ 0.383,LLLLLLLLLL,LLLL
2707,2022/11/01 13:47:28,0,+ 152.7,+ 152.7,+ 210.0,+ 193.0,+ 127.7,+ 103.7,+ 0.663,+ 0.382,LLLLLLLLLL,LLLL
2708,2022/11/01 13:47:28,500,+ 152.7,+ 152.7,+ 210.0,+ 193.0,+ 127.7,+ 103.7,+ 0.609,+ 0.366,LLLLLLLLLL,LLLL
2709,2022/11/01 13:47:29,0,+ 152.7,+ 152.7,+ 210.2,+ 193.0,+ 127.8,+ 103.7,+ 0.778,+ 0.368,LLLLLLLLLL,LLLL
2710,2022/11/01 13:47:29,500,+ 152.7,+ 152.6,+ 210.2,+ 193.1,+ 127.8,+ 103.7,+ 0.626,+ 0.366,LLLLLLLLLL,LLLL
2711,2022/11/01 13:47:30,0,+ 152.7,+ 152.5,+ 210.2,+ 193.1,+ 127.9,+ 103.7,+ 0.580,+ 0.360,LLLLLLLLLL,LLLL
2712,2022/11/01 13:47:30,500,+ 152.8,+ 152.5,+ 210.3,+ 193.1,+ 128.0,+ 103.6,+ 0.619,+ 0.355,LLLLLLLLLL,LLLL
2713,2022/11/01 13:47:31,0,+ 152.9,+ 152.5,+ 210.3,+ 193.1,+ 128.0,+ 103.7,+ 0.604,+ 0.367,LLLLLLLLLL,LLLL
2714,2022/11/01 13:47:31,500,+ 153.0,+ 152.5,+ 210.3,+ 193.1,+ 127.9,+ 103.7,+ 0.736,+ 0.378,LLLLLLLLLL,LLLL
2715,2022/11/01 13:47:32,0,+ 153.0,+ 152.5,+ 210.3,+ 193.2,+ 127.8,+ 103.7,+ 0.691,+ 0.376,LLLLLLLLLL,LLLL
2716,2022/11/01 13:47:32,500,+ 153.0,+ 152.6,+ 210.3,+ 193.2,+ 127.8,+ 103.7,+ 0.651,+ 0.371,LLLLLLLLLL,LLLL
2717,2022/11/01 13:47:33,0,+ 153.0,+ 152.7,+ 210.2,+ 193.2,+ 127.7,+ 103.7,+ 0.542,+ 0.373,LLLLLLLLLL,LLLL
2718,2022/11/01 13:47:33,500,+ 153.0,+ 152.7,+ 210.2,+ 193.2,+ 127.5,+ 103.7,+ 0.662,+ 0.367,LLLLLLLLLL,LLLL
2719,2022/11/01 13:47:34,0,+ 153.0,+ 152.7,+ 210.2,+ 193.2,+ 127.5,+ 103.7,+ 0.596,+ 0.376,LLLLLLLLLL,LLLL
2720,2022/11/01 13:47:34,500,+ 152.9,+ 152.7,+ 210.1,+ 193.3,+ 127.5,+ 103.8,+ 0.575,+ 0.371,LLLLLLLLLL,LLLL
2721,2022/11/01 13:47:35,0,+ 152.8,+ 152.7,+ 209.9,+ 193.3,+ 127.4,+ 103.8,+ 0.761,+ 0.355,LLLLLLLLLL,LLLL
2722,2022/11/01 13:47:35,500,+ 152.8,+ 152.8,+ 209.9,+ 193.3,+ 127.4,+ 103.9,+ 0.651,+ 0.368,LLLLLLLLLL,LLLL
2723,2022/11/01 13:47:36,0,+ 152.7,+ 152.8,+ 209.9,+ 193.3,+ 127.4,+ 104.0,+ 0.656,+ 0.364,LLLLLLLLLL,LLLL
2724,2022/11/01 13:47:36,500,+ 152.5,+ 152.8,+ 209.9,+ 193.3,+ 127.2,+ 104.0,+ 0.786,+ 0.360,LLLLLLLLLL,LLLL
2725,2022/11/01 13:47:37,0,+ 152.4,+ 152.8,+ 210.0,+ 193.3,+ 127.2,+ 104.0,+ 0.709,+ 0.372,LLLLLLLLLL,LLLL
2726,2022/11/01 13:47:37,500,+ 152.3,+ 152.9,+ 210.1,+ 193.3,+ 127.0,+ 104.0,+ 0.474,+ 0.373,LLLLLLLLLL,LLLL
2727,2022/11/01 13:47:38,0,+ 152.2,+ 153.0,+ 210.0,+ 193.3,+ 126.9,+ 104.0,+ 0.598,+ 0.360,LLLLLLLLLL,LLLL
2728,2022/11/01 13:47:38,500,+ 152.2,+ 153.0,+ 210.0,+ 193.3,+ 126.8,+ 104.1,+ 0.697,+ 0.363,LLLLLLLLLL,LLLL
2729,2022/11/01 13:47:39,0,+ 152.1,+ 153.1,+ 209.9,+ 193.3,+ 126.7,+ 104.1,+ 0.615,+ 0.363,LLLLLLLLLL,LLLL
2730,2022/11/01 13:47:39,500,+ 152.0,+ 153.1,+ 209.9,+ 193.3,+ 126.6,+ 104.1,+ 0.614,+ 0.365,LLLLLLLLLL,LLLL
2731,2022/11/01 13:47:40,0,+ 152.0,+ 153.1,+ 209.9,+ 193.3,+ 126.4,+ 104.2,+ 0.612,+ 0.368,LLLLLLLLLL,LLLL
2732,2022/11/01 13:47:40,500,+ 151.9,+ 153.1,+ 209.9,+ 193.3,+ 126.4,+ 104.2,+ 0.584,+ 0.366,LLLLLLLLLL,LLLL
2733,2022/11/01 13:47:41,0,+ 151.8,+ 153.1,+ 209.8,+ 193.4,+ 126.4,+ 104.1,+ 0.561,+ 0.367,LLLLLLLLLL,LLLL
2734,2022/11/01 13:47:41,500,+ 151.8,+ 153.2,+ 209.7,+ 193.4,+ 126.4,+ 104.1,+ 0.669,+ 0.366,LLLLLLLLLL,LLLL
2735,2022/11/01 13:47:42,0,+ 151.8,+ 153.3,+ 209.7,+ 193.5,+ 126.4,+ 104.1,+ 0.852,+ 0.360,LLLLLLLLLL,LLLL
2736,2022/11/01 13:47:42,500,+ 151.8,+ 153.3,+ 209.5,+ 193.4,+ 126.3,+ 104.0,+ 0.808,+ 0.355,LLLLLLLLLL,LLLL
2737,2022/11/01 13:47:43,0,+ 151.8,+ 153.3,+ 209.4,+ 193.5,+ 126.2,+ 104.0,+ 0.621,+ 0.373,LLLLLLLLLL,LLLL
2738,2022/11/01 13:47:43,500,+ 151.8,+ 153.3,+ 209.3,+ 193.5,+ 126.1,+ 103.9,+ 0.664,+ 0.364,LLLLLLLLLL,LLLL
2739,2022/11/01 13:47:44,0,+ 151.8,+ 153.5,+ 209.2,+ 193.5,+ 126.1,+ 103.9,+ 0.819,+ 0.375,LLLLLLLLLL,LLLL
2740,2022/11/01 13:47:44,500,+ 151.8,+ 153.5,+ 209.2,+ 193.5,+ 126.0,+ 103.9,+ 0.753,+ 0.368,LLLLLLLLLL,LLLL
2741,2022/11/01 13:47:45,0,+ 151.8,+ 153.5,+ 209.3,+ 193.5,+ 125.9,+ 104.0,+ 0.649,+ 0.361,LLLLLLLLLL,LLLL
2742,2022/11/01 13:47:45,500,+ 151.7,+ 153.4,+ 209.4,+ 193.6,+ 125.8,+ 104.0,+ 0.656,+ 0.372,LLLLLLLLLL,LLLL
2743,2022/11/01 13:47:46,0,+ 151.7,+ 153.3,+ 209.4,+ 193.6,+ 125.7,+ 104.1,+ 0.639,+ 0.370,LLLLLLLLLL,LLLL
2744,2022/11/01 13:47:46,500,+ 151.7,+ 153.3,+ 209.4,+ 193.5,+ 125.7,+ 104.1,+ 0.786,+ 0.364,LLLLLLLLLL,LLLL
2745,2022/11/01 13:47:47,0,+ 151.7,+ 153.2,+ 209.3,+ 193.6,+ 125.7,+ 104.1,+ 0.643,+ 0.368,LLLLLLLLLL,LLLL
2746,2022/11/01 13:47:47,500,+ 151.7,+ 153.2,+ 209.2,+ 193.6,+ 125.7,+ 104.1,+ 0.554,+ 0.361,LLLLLLLLLL,LLLL
2747,2022/11/01 13:47:48,0,+ 151.7,+ 153.2,+ 209.2,+ 193.6,+ 125.7,+ 104.0,+ 0.574,+ 0.365,LLLLLLLLLL,LLLL
2748,2022/11/01 13:47:48,500,+ 151.7,+ 153.1,+ 209.2,+ 193.6,+ 125.8,+ 104.0,+ 0.639,+ 0.384,LLLLLLLLLL,LLLL
2749,2022/11/01 13:47:49,0,+ 151.8,+ 153.1,+ 209.2,+ 193.6,+ 126.0,+ 104.0,+ 0.638,+ 0.366,LLLLLLLLLL,LLLL
2750,2022/11/01 13:47:49,500,+ 151.8,+ 153.1,+ 209.2,+ 193.6,+ 126.1,+ 103.9,+ 0.639,+ 0.375,LLLLLLLLLL,LLLL
2751,2022/11/01 13:47:50,0,+ 151.8,+ 153.1,+ 209.3,+ 193.6,+ 126.1,+ 103.8,+ 0.688,+ 0.393,LLLLLLLLLL,LLLL
2752,2022/11/01 13:47:50,500,+ 151.8,+ 153.2,+ 209.3,+ 193.6,+ 126.3,+ 103.8,+ 0.688,+ 0.366,LLLLLLLLLL,LLLL
2753,2022/11/01 13:47:51,0,+ 151.7,+ 153.2,+ 209.3,+ 193.6,+ 126.5,+ 103.8,+ 0.687,+ 0.375,LLLLLLLLLL,LLLL
2754,2022/11/01 13:47:51,500,+ 151.7,+ 153.2,+ 209.4,+ 193.6,+ 126.6,+ 103.8,+ 0.611,+ 0.372,LLLLLLLLLL,LLLL
2755,2022/11/01 13:47:52,0,+ 151.5,+ 153.2,+ 209.4,+ 193.6,+ 126.7,+ 103.7,+ 0.623,+ 0.361,LLLLLLLLLL,LLLL
2756,2022/11/01 13:47:52,500,+ 151.6,+ 153.2,+ 209.5,+ 193.6,+ 126.8,+ 103.7,+ 0.597,+ 0.362,LLLLLLLLLL,LLLL
2757,2022/11/01 13:47:53,0,+ 151.5,+ 153.2,+ 209.7,+ 193.7,+ 126.9,+ 103.6,+ 0.587,+ 0.374,LLLLLLLLLL,LLLL
2758,2022/11/01 13:47:53,500,+ 151.6,+ 153.2,+ 209.8,+ 193.7,+ 127.1,+ 103.5,+ 0.583,+ 0.398,LLLLLLLLLL,LLLL
2759,2022/11/01 13:47:54,0,+ 151.5,+ 153.1,+ 210.0,+ 193.7,+ 127.2,+ 103.5,+ 0.590,+ 0.358,LLLLLLLLLL,LLLL
2760,2022/11/01 13:47:54,500,+ 151.6,+ 153.0,+ 210.0,+ 193.7,+ 127.3,+ 103.5,+ 0.487,+ 0.353,LLLLLLLLLL,LLLL
2761,2022/11/01 13:47:55,0,+ 151.6,+ 153.0,+ 210.1,+ 193.7,+ 127.4,+ 103.5,+ 0.616,+ 0.368,LLLLLLLLLL,LLLL
2762,2022/11/01 13:47:55,500,+ 151.7,+ 152.8,+ 210.2,+ 193.7,+ 127.4,+ 103.5,+ 0.591,+ 0.370,LLLLLLLLLL,LLLL
2763,2022/11/01 13:47:56,0,+ 151.8,+ 152.7,+ 210.3,+ 193.7,+ 127.4,+ 103.5,+ 0.584,+ 0.376,LLLLLLLLLL,LLLL
2764,2022/11/01 13:47:56,500,+ 151.8,+ 152.6,+ 210.4,+ 193.7,+ 127.3,+ 103.6,+ 0.748,+ 0.378,LLLLLLLLLL,LLLL
2765,2022/11/01 13:47:57,0,+ 151.9,+ 152.6,+ 210.5,+ 193.7,+ 127.2,+ 103.6,+ 0.721,+ 0.377,LLLLLLLLLL,LLLL
2766,2022/11/01 13:47:57,500,+ 151.9,+ 152.5,+ 210.5,+ 193.7,+ 127.2,+ 103.6,+ 0.633,+ 0.367,LLLLLLLLLL,LLLL
2767,2022/11/01 13:47:58,0,+ 151.8,+ 152.5,+ 210.5,+ 193.7,+ 127.1,+ 103.6,+ 0.710,+ 0.372,LLLLLLLLLL,LLLL
2768,2022/11/01 13:47:58,500,+ 151.8,+ 152.5,+ 210.4,+ 193.7,+ 126.9,+ 103.5,+ 0.875,+ 0.372,LLLLLLLLLL,LLLL
2769,2022/11/01 13:47:59,0,+ 151.7,+ 152.5,+ 210.3,+ 193.8,+ 126.9,+ 103.5,+ 0.634,+ 0.375,LLLLLLLLLL,LLLL
2770,2022/11/01 13:47:59,500,+ 151.7,+ 152.6,+ 210.3,+ 193.8,+ 126.9,+ 103.5,+ 0.707,+ 0.379,LLLLLLLLLL,LLLL
2771,2022/11/01 13:48:00,0,+ 151.8,+ 152.9,+ 210.3,+ 193.8,+ 126.9,+ 103.4,+ 0.693,+ 0.386,LLLLLLLLLL,LLLL
2772,2022/11/01 13:48:00,500,+ 151.8,+ 152.9,+ 210.4,+ 193.8,+ 127.0,+ 103.4,+ 0.715,+ 0.380,LLLLLLLLLL,LLLL
2773,2022/11/01 13:48:01,0,+ 151.8,+ 152.8,+ 210.5,+ 193.8,+ 127.1,+ 103.4,+ 0.653,+ 0.378,LLLLLLLLLL,LLLL
2774,2022/11/01 13:48:01,500,+ 151.8,+ 152.8,+ 210.5,+ 193.9,+ 127.2,+ 103.4,+ 0.512,+ 0.377,LLLLLLLLLL,LLLL
2775,2022/11/01 13:48:02,0,+ 151.8,+ 152.9,+ 210.6,+ 193.9,+ 127.2,+ 103.5,+ 0.774,+ 0.367,LLLLLLLLLL,LLLL
2776,2022/11/01 13:48:02,500,+ 151.7,+ 152.9,+ 210.5,+ 193.9,+ 127.3,+ 103.5,+ 0.650,+ 0.360,LLLLLLLLLL,LLLL
2777,2022/11/01 13:48:03,0,+ 151.7,+ 152.9,+ 210.6,+ 193.9,+ 127.4,+ 103.5,+ 0.675,+ 0.366,LLLLLLLLLL,LLLL
2778,2022/11/01 13:48:03,500,+ 151.7,+ 152.9,+ 210.5,+ 193.9,+ 127.5,+ 103.5,+ 0.555,+ 0.373,LLLLLLLLLL,LLLL
2779,2022/11/01 13:48:04,0,+ 151.7,+ 153.0,+ 210.6,+ 193.9,+ 127.5,+ 103.5,+ 0.681,+ 0.380,LLLLLLLLLL,LLLL
2780,2022/11/01 13:48:04,500,+ 151.8,+ 153.0,+ 210.6,+ 193.9,+ 127.7,+ 103.5,+ 0.675,+ 0.378,LLLLLLLLLL,LLLL
2781,2022/11/01 13:48:05,0,+ 151.8,+ 153.0,+ 210.5,+ 193.9,+ 127.7,+ 103.5,+ 0.686,+ 0.366,LLLLLLLLLL,LLLL
2782,2022/11/01 13:48:05,500,+ 151.8,+ 153.0,+ 210.6,+ 193.9,+ 127.9,+ 103.5,+ 0.536,+ 0.360,LLLLLLLLLL,LLLL
2783,2022/11/01 13:48:06,0,+ 151.8,+ 153.0,+ 210.7,+ 193.9,+ 128.0,+ 103.4,+ 0.609,+ 0.370,LLLLLLLLLL,LLLL
2784,2022/11/01 13:48:06,500,+ 151.8,+ 152.9,+ 210.7,+ 194.1,+ 128.1,+ 103.4,+ 0.596,+ 0.355,LLLLLLLLLL,LLLL
2785,2022/11/01 13:48:07,0,+ 151.8,+ 152.8,+ 210.8,+ 194.0,+ 128.2,+ 103.4,+ 0.618,+ 0.342,LLLLLLLLLL,LLLL
2786,2022/11/01 13:48:07,500,+ 151.8,+ 152.7,+ 210.8,+ 194.1,+ 128.3,+ 103.3,+ 0.566,+ 0.360,LLLLLLLLLL,LLLL
2787,2022/11/01 13:48:08,0,+ 151.8,+ 152.6,+ 211.0,+ 194.1,+ 128.4,+ 103.2,+ 0.669,+ 0.356,LLLLLLLLLL,LLLL
2788,2022/11/01 13:48:08,500,+ 151.9,+ 152.5,+ 211.0,+ 194.1,+ 128.6,+ 103.2,+ 0.505,+ 0.351,LLLLLLLLLL,LLLL
2789,2022/11/01 13:48:09,0,+ 152.0,+ 152.5,+ 211.1,+ 194.1,+ 128.8,+ 103.2,+ 0.613,+ 0.354,LLLLLLLLLL,LLLL
2790,2022/11/01 13:48:09,500,+ 152.0,+ 152.5,+ 211.2,+ 194.2,+ 128.8,+ 103.2,+ 0.536,+ 0.356,LLLLLLLLLL,LLLL
2791,2022/11/01 13:48:10,0,+ 152.1,+ 152.5,+ 211.2,+ 194.2,+ 129.0,+ 103.2,+ 0.544,+ 0.371,LLLLLLLLLL,LLLL
2792,2022/11/01 13:48:10,500,+ 152.1,+ 152.5,+ 211.3,+ 194.2,+ 129.1,+ 103.1,+ 0.491,+ 0.389,LLLLLLLLLL,LLLL
2793,2022/11/01 13:48:11,0,+ 152.2,+ 152.4,+ 211.5,+ 194.2,+ 129.3,+ 103.1,+ 0.544,+ 0.372,LLLLLLLLLL,LLLL
2794,2022/11/01 13:48:11,500,+ 152.2,+ 152.3,+ 211.6,+ 194.2,+ 129.5,+ 103.0,+ 0.484,+ 0.378,LLLLLLLLLL,LLLL
2795,2022/11/01 13:48:12,0,+ 152.2,+ 152.5,+ 211.7,+ 194.2,+ 129.7,+ 103.1,+ 0.546,+ 0.368,LLLLLLLLLL,LLLL
2796,2022/11/01 13:48:12,500,+ 152.2,+ 152.5,+ 211.7,+ 194.2,+ 129.9,+ 103.1,+ 0.524,+ 0.372,LLLLLLLLLL,LLLL
2797,2022/11/01 13:48:13,0,+ 152.3,+ 152.5,+ 211.8,+ 194.2,+ 130.0,+ 103.1,+ 0.604,+ 0.364,LLLLLLLLLL,LLLL
2798,2022/11/01 13:48:13,500,+ 152.3,+ 152.4,+ 211.8,+ 194.2,+ 130.2,+ 103.0,+ 0.645,+ 0.348,LLLLLLLLLL,LLLL
2799,2022/11/01 13:48:14,0,+ 152.4,+ 152.3,+ 211.8,+ 194.2,+ 130.2,+ 103.0,+ 0.613,+ 0.356,LLLLLLLLLL,LLLL
2800,2022/11/01 13:48:14,500,+ 152.5,+ 152.3,+ 211.8,+ 194.2,+ 130.3,+ 102.9,+ 0.566,+ 0.372,LLLLLLLLLL,LLLL
2801,2022/11/01 13:48:15,0,+ 152.6,+ 152.2,+ 211.8,+ 194.2,+ 130.4,+ 102.9,+ 0.560,+ 0.370,LLLLLLLLLL,LLLL
2802,2022/11/01 13:48:15,500,+ 152.6,+ 152.2,+ 211.8,+ 194.2,+ 130.5,+ 102.9,+ 0.675,+ 0.379,LLLLLLLLLL,LLLL
2803,2022/11/01 13:48:16,0,+ 152.7,+ 152.2,+ 211.9,+ 194.2,+ 130.6,+ 102.9,+ 0.539,+ 0.392,LLLLLLLLLL,LLLL
2804,2022/11/01 13:48:16,500,+ 152.7,+ 152.2,+ 212.0,+ 194.2,+ 130.7,+ 102.9,+ 0.534,+ 0.375,LLLLLLLLLL,LLLL
2805,2022/11/01 13:48:17,0,+ 152.9,+ 152.2,+ 212.0,+ 194.2,+ 130.8,+ 102.9,+ 0.759,+ 0.369,LLLLLLLLLL,LLLL
2806,2022/11/01 13:48:17,500,+ 153.0,+ 152.2,+ 212.1,+ 194.2,+ 131.0,+ 102.9,+ 0.625,+ 0.365,LLLLLLLLLL,LLLL
2807,2022/11/01 13:48:18,0,+ 153.0,+ 152.2,+ 212.2,+ 194.3,+ 131.1,+ 102.9,+ 0.638,+ 0.387,LLLLLLLLLL,LLLL
2808,2022/11/01 13:48:18,500,+ 153.0,+ 152.3,+ 212.3,+ 194.3,+ 131.3,+ 102.8,+ 0.581,+ 0.394,LLLLLLLLLL,LLLL
2809,2022/11/01 13:48:19,0,+ 153.0,+ 152.4,+ 212.3,+ 194.3,+ 131.3,+ 102.7,+ 0.516,+ 0.377,LLLLLLLLLL,LLLL
2810,2022/11/01 13:48:19,500,+ 153.0,+ 152.5,+ 212.4,+ 194.3,+ 131.4,+ 102.7,+ 0.641,+ 0.381,LLLLLLLLLL,LLLL
2811,2022/11/01 13:48:20,0,+ 153.0,+ 152.7,+ 212.3,+ 194.4,+ 131.4,+ 102.8,+ 0.738,+ 0.377,LLLLLLLLLL,LLLL
2812,2022/11/01 13:48:20,500,+ 153.0,+ 152.7,+ 212.4,+ 194.4,+ 131.6,+ 102.8,+ 0.761,+ 0.373,LLLLLLLLLL,LLLL
2813,2022/11/01 13:48:21,0,+ 153.0,+ 152.8,+ 212.4,+ 194.4,+ 131.7,+ 102.7,+ 0.670,+ 0.384,LLLLLLLLLL,LLLL
2814,2022/11/01 13:48:21,500,+ 153.0,+ 153.0,+ 212.5,+ 194.4,+ 131.8,+ 102.7,+ 0.669,+ 0.376,LLLLLLLLLL,LLLL
2815,2022/11/01 13:48:22,0,+ 153.0,+ 153.0,+ 212.6,+ 194.4,+ 131.9,+ 102.7,+ 0.602,+ 0.377,LLLLLLLLLL,LLLL
2816,2022/11/01 13:48:22,500,+ 153.0,+ 153.1,+ 212.7,+ 194.4,+ 132.0,+ 102.6,+ 0.638,+ 0.383,LLLLLLLLLL,LLLL
2817,2022/11/01 13:48:23,0,+ 153.0,+ 153.1,+ 212.7,+ 194.4,+ 132.2,+ 102.6,+ 0.673,+ 0.384,LLLLLLLLLL,LLLL
2818,2022/11/01 13:48:23,500,+ 153.1,+ 153.1,+ 212.7,+ 194.4,+ 132.2,+ 102.6,+ 0.673,+ 0.379,LLLLLLLLLL,LLLL
2819,2022/11/01 13:48:24,0,+ 153.1,+ 153.2,+ 212.7,+ 194.5,+ 132.4,+ 102.6,+ 0.465,+ 0.374,LLLLLLLLLL,LLLL
2820,2022/11/01 13:48:24,500,+ 153.1,+ 153.3,+ 212.7,+ 194.6,+ 132.5,+ 102.6,+ 0.715,+ 0.390,LLLLLLLLLL,LLLL
2821,2022/11/01 13:48:25,0,+ 153.3,+ 153.4,+ 212.8,+ 194.6,+ 132.6,+ 102.5,+ 0.507,+ 0.403,LLLLLLLLLL,LLLL
2822,2022/11/01 13:48:25,500,+ 153.3,+ 153.5,+ 212.8,+ 194.6,+ 132.7,+ 102.4,+ 0.702,+ 0.396,LLLLLLLLLL,LLLL
2823,2022/11/01 13:48:26,0,+ 153.3,+ 153.6,+ 212.9,+ 194.7,+ 132.8,+ 102.4,+ 0.499,+ 0.391,LLLLLLLLLL,LLLL
2824,2022/11/01 13:48:26,500,+ 153.3,+ 153.6,+ 212.9,+ 194.7,+ 133.0,+ 102.4,+ 0.723,+ 0.395,LLLLLLLLLL,LLLL
2825,2022/11/01 13:48:27,0,+ 153.3,+ 153.6,+ 212.9,+ 194.7,+ 133.1,+ 102.3,+ 0.575,+ 0.393,LLLLLLLLLL,LLLL
2826,2022/11/01 13:48:27,500,+ 153.3,+ 153.5,+ 212.9,+ 194.7,+ 133.1,+ 102.3,+ 0.725,+ 0.395,LLLLLLLLLL,LLLL
2827,2022/11/01 13:48:28,0,+ 153.3,+ 153.5,+ 212.9,+ 194.8,+ 133.3,+ 102.3,+ 0.599,+ 0.393,LLLLLLLLLL,LLLL
2828,2022/11/01 13:48:28,500,+ 153.3,+ 153.5,+ 213.0,+ 194.8,+ 133.3,+ 102.3,+ 0.663,+ 0.392,LLLLLLLLLL,LLLL
2829,2022/11/01 13:48:29,0,+ 153.3,+ 153.4,+ 213.0,+ 194.9,+ 133.4,+ 102.4,+ 0.714,+ 0.386,LLLLLLLLLL,LLLL
2830,2022/11/01 13:48:29,500,+ 153.4,+ 153.4,+ 213.1,+ 195.0,+ 133.5,+ 102.4,+ 0.685,+ 0.390,LLLLLLLLLL,LLLL
2831,2022/11/01 13:48:30,0,+ 153.4,+ 153.3,+ 213.1,+ 195.1,+ 133.6,+ 102.4,+ 0.531,+ 0.396,LLLLLLLLLL,LLLL
2832,2022/11/01 13:48:30,500,+ 153.4,+ 153.3,+ 213.1,+ 195.1,+ 133.6,+ 102.4,+ 0.590,+ 0.373,LLLLLLLLLL,LLLL
2833,2022/11/01 13:48:31,0,+ 153.4,+ 153.3,+ 213.2,+ 195.1,+ 133.6,+ 102.5,+ 0.584,+ 0.366,LLLLLLLLLL,LLLL
2834,2022/11/01 13:48:31,500,+ 153.3,+ 153.4,+ 213.3,+ 195.1,+ 133.5,+ 102.5,+ 0.769,+ 0.372,LLLLLLLLLL,LLLL
2835,2022/11/01 13:48:32,0,+ 153.3,+ 153.4,+ 213.3,+ 195.1,+ 133.4,+ 102.5,+ 0.667,+ 0.372,LLLLLLLLLL,LLLL
