"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change"
"96","MALLAU","M",0.05,-0.719623182214229,-0.22913017711963,0.479322196783728,-0.557117748594977,-1.86632999036454,-1.03119962794807,-0.25903717233627,-2.35580650864932
"97","MALLAU","M",0.05,0.677853256180343,1.04713237296039,-0.662034509743388,1.21562090887719,-1.13971595800296,-0.163210541185814,-0.803758910504777,-1.52198511111713
"98","MALLAU","M",0.05,0.677853256180343,0.281374842912379,2.18801995626292,2.5126791145051,-1.1840484659554,-1.15507467535824,0.96342417643435,-0.994584821741594
"99","MALLAU","M",0.05,-1.03017350185747,0.217561715408378,-0.0880188561683468,0.631426896069207,-2.25994399264608,-0.625701246292932,-1.01911749993296,-1.99444485344297
"100","MALLAU","M",0.05,0.0567526168938666,0.0261223328963748,0.71960781921049,0.438492678905619,-0.858903280540159,-0.522378173225742,-0.0656481118803685,-1.74940332349464
"101","MALLAU","M",0.05,0.367302936537105,-0.101503922111627,0.759655422948283,0.793471545428981,-0.698323066785493,-0.369888554298237,0.782698430894553,-1.01990475890716
"102","MALLAU","M",0.05,0.755490836091153,-0.292943304623631,0.559417404259315,0.603851252616698,-0.649613050732679,-0.879891087560425,0.424841579874942,-1.68286530015094
"103","MALLAU","M",0.05,1.53186663519925,0.983319245456391,0.392552388685176,1.41257936410507,-0.253686603824241,0.0393610349547354,0.0813347694474948,-1.4046047084565
"104","MALLAU","M",0.05,0.833128416001962,2.32339492304041,0.94654424039132,2.90281998621112,-1.49487594147018,0.59035212648514,0.0841288665512091,-1.16816958625317
"105","MALLAU","M",0.05,0.677853256180343,0.472814225424383,0.499345998652625,1.25164072175072,-1.13812297833225,-0.8391393488749,0.660468104199506,-1.602769563509
"106","MALLAU","1",0.05,-0.4867104424818,0.217561715408378,0.77967922481718,-0.780361357542134,-1.61277527438954,-0.42156451463405,0.252081526798327,-2.35564126254465
"107","MALLAU","M",0.05,-0.409072862570991,-0.22913017711963,-0.0412966518075882,-0.425750572115784,-1.25126394706821,-0.601871703517507,-0.437092395205128,-1.60522009696437
"108","MALLAU","M",0.05,1.06604115573439,5.89693006326448,1.03331404848987,1.39619466820693,-0.917595382858828,4.49068911963396,0.231558271862074,-1.08206176544171
"109","MALLAU","M",0.05,0.212027776715486,0.536627352928384,0.339155583701451,-0.214746230060984,-0.839995604568313,0.00460425115541443,-0.0300542593753011,-1.39403732677834
"110","MALLAU","M",0.05,0.289665356626295,-0.739635197151639,-0.0679950542994494,-0.648782306096826,-1.64324460167364,-2.09827475044017,-0.846198591613474,-3.05630973710628
"111","MALLAU","M",0.05,0.289665356626295,0.217561715408378,-0.715431314727113,0.561810488332099,-0.959778771572994,0.023325402792932,-1.3993563118358,-0.887818051942359
"112","MALLAU","M",0.05,2.65761154390599,-0.0376907946076263,1.72747251327829,0.528629199014762,0.580933952462312,-1.00819593433846,0.659464844283442,-2.07442615352957
"113","MALLAU","M",0.05,3.93863161243434,2.70627368806442,0.299107979963657,1.80647675667047,0.75369458827429,0.899997983290714,-0.577464189923785,-1.79030239881486
"114","SALAPI","M",0.444444444444444,0.600215676269533,0.34518797041638,-0.0412966518075882,-1.50048196912429,-0.495246401179736,-0.118179279901808,-0.687749516354126,-2.30596955018975
"115","SALAPI","1",0.444444444444444,0.134390196804676,-0.675822069647637,0.492671398029659,-1.46491755869363,-0.759141070630929,-0.94969916995063,-0.0600254369408921,-1.98884930233002
