"","species","plant","date","total_branch_mass","total_leaf_mass","stem_mass_ratio","leaf_mass_ratio","leaf_lfm","thickness","leaf_wet_mass","leaf_dry_mass","stem_lfm","stem_width","stem_wet_mass","stem_dry_mass","stem_sav","lfm","leaf_dmc","stem_dmc","dmc","leaf_area","leaf_sav","LMA","SLA","rep","branch_length","branch_width","branch_height","sample_wt","no_branches","mpa","notes_on_plant_char","start_time","ambient_temp","ambient_humidity","pre_ignition_glow","first_glow_time","ignition","primary_ignition","primary_time_of_flame_end","secondary_ignition","secondary_time_of_flame_end","third_ignition","third_time_of_ignition_flame_end","time_fh","fh","time_of_glow_end","end_time","thermocoupler_height","hotplate_height","notes_on_flam_data","fd","tti","pfg","max_temp","time_at_max_temp","max_temp_sensor","start_temp","start_temp_sensor","stable_avg_temp","temp_change","avg_temp_ch3","max_heat_flux_loessCH7","time_at_max_heat_flux_loessCH7","max_heat_flux_loessCH8","time_at_max_heat_flux_loessCH8","avg_heat_flux_stableCH7","avg_heat_flux_stableCH8","heat_flux_change","prop_ig","wet_mass","dry_mass","gdw_gfw","dw_flam_sample","ww_flam_sample","branch_volume","branching","sample_density","dw_sppdev"
"68","CEAGRI",1,2022-07-20,20.522,19.283,0.515563371435749,0.484436628564251,98.7767584097857,0.37,0.454999999999998,0.228899999999999,101.653252120948,2.106,0.927,0.4597,9.73726835990638,100.697066511763,0.503076923076924,0.495900755124056,2.16622967032967,4.636936357,5.40540540540541,0.0493644903394993,20.2574764394933,4,25,8.8,5.6,4.9964,8,0.45,NA,"11:51:12",37.3,31,0,NA,"M","11:56:31","11:56:48",NA,NA,NA,NA,"11:56:31",40,"11:58:13","11:58:13",19,14,NA,17,319,85,199.4,"11:56:31","CH1",154,"CH1",170.172354948805,45.4,226.743095238095,5970.02608573479,"11:55:53",4514.67059036691,"11:55:51",0.757592150170649,0.456052901023891,4514.21453746589,0.166666666666667,1.382,0.688599999999999,0.332560610451077,1.66160583405776,3.33479416594224,1232,0.36,0.00405551948051948,-0.0648640856884829
"69","CEAGRI",1,2022-07-20,20.522,19.283,0.515563371435749,0.484436628564251,98.7767584097857,0.37,0.454999999999998,0.228899999999999,101.653252120948,2.106,0.927,0.4597,9.73726835990638,100.697066511763,0.503076923076924,0.495900755124056,2.16622967032967,4.636936357,5.40540540540541,0.0493644903394993,20.2574764394933,1,25,13.6,6.8,5.0964,9,0.3,NA,"11:05:38",28,44,0,NA,"M","11:13:11","11:13:43",NA,NA,NA,NA,"11:13:21",27,"11:14:35","11:14:35",19,14,NA,32,453,52,180.8,"11:13:11","CH1",152.6,"CH1",167.256557377049,28.2,228.521082089552,5972.5269787018,"11:12:47",4394.53256002124,"11:12:38",0.736345433255269,0.441745901639344,4394.0908141196,0.166666666666667,1.382,0.688599999999999,0.332560610451077,1.69486189510287,3.40153810489713,2312,0.4,0.00220432525951557,-0.0307514703657316
"70","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,140.58187243566,0.324,0.645000000000001,0.268099999999999,104.450625869263,2.488,1.323,0.6471,8.41368821033448,115.034965034966,0.415658914728679,0.489115646258503,2.59435581395349,5.6286401038,6.17283950617284,0.0476313985360335,20.9945546579635,2,25,18.1,5.5,8.6964,10,0.31,NA,"12:10:40",36.5,32,0,NA,"M","12:15:48","12:16:07",NA,NA,NA,NA,"12:15:49",32,"12:18:06","12:18:06",19,14,NA,19,308,119,184.3,"12:15:48","CH1",159.6,"CH1",168.03670212766,24.7,225.965842696629,5838.48837587555,"12:15:42",4894.18287167502,"12:15:02",0.748381205673759,0.461113475177305,4893.72175819985,0.166666666666667,1.968,0.915199999999999,0.317425083240843,2.76045549389567,5.93594450610433,2488.75,0.44,0.00349428427925665,1.06228791504735
"71","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,140.58187243566,0.324,0.645000000000001,0.268099999999999,104.450625869263,2.488,1.323,0.6471,8.41368821033448,115.034965034966,0.415658914728679,0.489115646258503,2.59435581395349,5.6286401038,6.17283950617284,0.0476313985360335,20.9945546579635,4,25,6.4,14.2,7.9664,6,0.21,NA,"13:23:11",34.3,37,0,NA,"M","13:28:22","13:28:54",NA,NA,NA,NA,"13:28:34",35,"13:30:39","13:30:39",19,14,NA,32,311,105,195.2,"13:28:22","CH1",180.8,"CH2",173.018771929825,14.4,228.584340044743,6403.71355132728,"13:27:45",4704.22029197122,"13:27:42",0.780280701754386,0.470568421052632,4703.74972355016,0.166666666666667,1.968,0.915199999999999,0.317425083240843,2.52873518312985,5.43766481687015,2272,0.28,0.00350633802816901,0.824599338131969
"72","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,140.58187243566,0.324,0.645000000000001,0.268099999999999,104.450625869263,2.488,1.323,0.6471,8.41368821033448,115.034965034966,0.415658914728679,0.489115646258503,2.59435581395349,5.6286401038,6.17283950617284,0.0476313985360335,20.9945546579635,1,25,17.1,12.8,5.7764,10,0.32,NA,"12:00:45",36.6,32,0,NA,"M","12:05:58","12:06:27",NA,NA,NA,NA,"12:05:59",37,"12:07:45","12:07:45",19,14,NA,29,313,78,181.3,"12:05:58","CH1",164.8,"CH1",172.872648083624,16.5,228.81169451074,6156.90808363923,"12:05:22",4438.21022434734,"12:05:27",0.756209059233449,0.451557491289199,4437.75866685606,0.166666666666667,1.968,0.915199999999999,0.317425083240843,1.83357425083241,3.9428257491676,5472,0.44,0.00105562865497076,0.111533607385842
"73","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,140.58187243566,0.324,0.645000000000001,0.268099999999999,104.450625869263,2.488,1.323,0.6471,8.41368821033448,115.034965034966,0.415658914728679,0.489115646258503,2.59435581395349,5.6286401038,6.17283950617284,0.0476313985360335,20.9945546579635,7,25,13,10,5.6164,4,0.18,NA,"13:54:41",33.1,36,0,NA,"M","13:59:59","14:00:27",NA,NA,NA,NA,"14:00:17",19,"14:02:58","14:02:58",19,14,NA,28,318,151,197.5,"14:00:16","CH2",194.6,"CH2",190.349657534247,2.90000000000001,229.352217741935,6379.26458756519,"13:59:29",4392.31492314393,"13:59:23",0.793452054794521,0.464833904109589,4391.85008923982,0.166666666666667,1.968,0.915199999999999,0.317425083240843,1.78278623751387,3.83361376248613,3250,0.2,0.00172812307692308,0.0594374809386365
"74","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,140.58187243566,0.324,0.645000000000001,0.268099999999999,104.450625869263,2.488,1.323,0.6471,8.41368821033448,115.034965034966,0.415658914728679,0.489115646258503,2.59435581395349,5.6286401038,6.17283950617284,0.0476313985360335,20.9945546579635,3,25,8.4,6.2,7.1264,12,0.25,NA,"13:07:06",33.7,37,0,NA,"M","13:12:32","13:12:47",NA,NA,NA,NA,"13:12:34",40,"13:20:08","13:20:08",19,14,NA,15,326,441,170.3,"13:12:44","CH1",160,"CH2",164.1575,10.3,229.655825864277,5792.83237650864,"13:12:01",4150.36035513324,"13:11:50",0.75479,0.466233333333333,4149.89412179991,0.166666666666667,1.968,0.915199999999999,0.317425083240843,2.26209811320754,4.86430188679246,1302,0.52,0.00547342549923195,0.551094674284139
"75","CEAGRI",2,2022-07-20,23.899,21.342,0.528259764373024,0.471740235626975,140.58187243566,0.324,0.645000000000001,0.268099999999999,104.450625869263,2.488,1.323,0.6471,8.41368821033448,115.034965034966,0.415658914728679,0.489115646258503,2.59435581395349,5.6286401038,6.17283950617284,0.0476313985360335,20.9945546579635,5,25,17.5,8,7.3764,8,0.2,NA,"13:34:59",33,39,0,NA,"1","13:36:14","13:36:28",NA,NA,NA,NA,"13:36:17",35,"13:40:03","13:40:03",19,14,NA,14,75,215,198.4,"13:36:14","CH2",179.4,"CH2",196.562244897959,19,228.36897689769,6652.66214022556,"13:35:30",4806.18555612486,"13:35:28",0.82365306122449,0.504469387755102,4805.68108673711,0.166666666666667,1.968,0.915199999999999,0.317425083240843,2.34145438401775,5.03494561598225,3500,0.36,0.00210754285714286,0.632494871857899
"76","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,164.957264957265,0.364,0.930000000000001,0.351000000000001,217.190775681342,2.455,1.513,0.477,8.36225468253325,195.048309178744,0.37741935483871,0.31526768010575,2.37690322580645,7.4021426242,5.49450549450549,0.0474187026405663,21.0887254250712,2,25,13.5,6.9,6.1664,10,0.185,NA,"14:15:16",31.9,38,0,NA,"M","14:20:26","14:20:48",NA,NA,NA,NA,"14:20:27",39,"14:26:19","14:26:19",19,14,NA,22,310,331,205.6,"14:20:26","CH2",203.8,"CH2",196.108626760563,1.79999999999998,234.151359516616,5884.60252200078,"14:19:57",4465.19495245677,"14:19:46",0.774191901408451,0.473933098591549,4464.72101935818,0.166666666666667,2.443,0.828000000000001,0.253133598287985,1.56092302048303,4.60547697951697,2328.75,0.44,0.00264794417606012,-0.168140119624924
"77","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,164.957264957265,0.364,0.930000000000001,0.351000000000001,217.190775681342,2.455,1.513,0.477,8.36225468253325,195.048309178744,0.37741935483871,0.31526768010575,2.37690322580645,7.4021426242,5.49450549450549,0.0474187026405663,21.0887254250712,3,25,8.5,6.3,5.8164,5,0.2,NA,"14:29:55",33,36,0,NA,"M","14:35:25","14:35:32","14:35:12","14:35:29",NA,NA,"14:35:26",38,"14:36:34","14:36:34",19,14,"second manual ignition occurred while sample was on fire from first ignition",7,330,62,206.2,"14:35:25","CH2",198.7,"CH2",192.715625,7.5,229.703266331658,6025.39750341616,"14:29:55",4134.02259251711,"14:34:52",0.777736842105263,0.463824013157895,4133.55876850395,0.166666666666667,2.443,0.828000000000001,0.253133598287985,1.47232626108224,4.34407373891776,1338.75,0.24,0.00434464985994398,-0.259018806916913
"78","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,164.957264957265,0.364,0.930000000000001,0.351000000000001,217.190775681342,2.455,1.513,0.477,8.36225468253325,195.048309178744,0.37741935483871,0.31526768010575,2.37690322580645,7.4021426242,5.49450549450549,0.0474187026405663,21.0887254250712,6,25,13.4,7,8.3064,6,0.12,NA,"15:03:23",32.7,36,0,NA,"M","15:08:34","15:09:27",NA,NA,NA,NA,"15:08:35",39,"15:11:25","15:11:25",19,14,NA,53,311,118,202,"15:09:27","CH2",203.9,"CH2",189.95649122807,-1.90000000000001,232.737837837838,6126.05068403695,"15:08:17",4477.16436565767,"15:07:49",0.794294736842105,0.456642105263158,4476.7077235524,0.166666666666667,2.443,0.828000000000001,0.253133598287985,2.10262892081932,6.20377107918068,2345,0.28,0.00354217484008529,0.387518139817518
"79","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,164.957264957265,0.364,0.930000000000001,0.351000000000001,217.190775681342,2.455,1.513,0.477,8.36225468253325,195.048309178744,0.37741935483871,0.31526768010575,2.37690322580645,7.4021426242,5.49450549450549,0.0474187026405663,21.0887254250712,1,20.5,19.3,7.7,7.0864,6,0.22,NA,"14:05:37",31.5,39,0,NA,"M","14:11:13","14:11:21","14:10:55","14:11:07",NA,NA,"14:11:16",44,"14:12:27","14:12:27",19,14,"broke in half",8,336,66,195.3,"14:11:13","CH2",192.4,"CH2",192.539193548387,2.90000000000001,228.764058679707,5827.2167709321,"14:11:42",4506.36788584684,"14:10:27",0.765203225806452,0.458385483870968,4505.90950036297,0.166666666666667,2.443,0.828000000000001,0.253133598287985,1.79380593090798,5.29259406909202,3046.505,0.341463414634146,0.00232607528955311,0.0707410012568735
"80","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,164.957264957265,0.364,0.930000000000001,0.351000000000001,217.190775681342,2.455,1.513,0.477,8.36225468253325,195.048309178744,0.37741935483871,0.31526768010575,2.37690322580645,7.4021426242,5.49450549450549,0.0474187026405663,21.0887254250712,5,25,16.2,8.7,8.8564,4,0.185,NA,"14:48:34",32.8,36,0,NA,"M","14:54:08","14:54:44",NA,NA,NA,NA,"14:54:22",36,"14:58:54","14:58:54",19,14,NA,36,334,250,191.6,"14:54:08","CH1",194.4,"CH2",179.874837662338,-2.80000000000001,229.020516962843,6206.82728851434,"14:53:37",4764.79471679108,"14:53:32",0.801262987012987,0.485743506493507,4764.30897328459,0.166666666666667,2.443,0.828000000000001,0.253133598287985,2.24185239987771,6.61454760012229,3523.5,0.2,0.002513523485171,0.530327505562071
"81","CEAGRI",3,2022-07-20,23.117,21.103,0.52277250113071,0.47722749886929,164.957264957265,0.364,0.930000000000001,0.351000000000001,217.190775681342,2.455,1.513,0.477,8.36225468253325,195.048309178744,0.37741935483871,0.31526768010575,2.37690322580645,7.4021426242,5.49450549450549,0.0474187026405663,21.0887254250712,4,25,6.7,6.2,4.1264,3,0.15,NA,"14:39:43",32.7,36,0,NA,"M","14:44:58","14:45:21",NA,NA,NA,NA,"14:45:00",32,"14:46:03","14:46:03",19,14,NA,23,315,42,200.8,"14:45:11","CH2",199.9,"CH2",189.931833910035,0.900000000000006,233.077308707124,6066.37571532639,"14:44:33",4460.92279589046,"14:44:20",0.782636678200692,0.472271626297578,4460.45052426416,0.166666666666667,2.443,0.828000000000001,0.253133598287985,1.04453047997554,3.08186952002446,1038.5,0.16,0.00397342320654791,-0.697833039841085
"82","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,135.757575757575,0.24,0.389000000000001,0.165000000000001,147.406041042195,2.2,1.073,0.4337,9.17159630745294,144.195757474528,0.424164524421595,0.404193849021435,2.35291002570694,3.176808932,8.33333333333333,0.051938912138516,19.2533874666666,1,25,16,6.2,5.4764,11,0.32,NA,"15:13:57",31.8,37,0,NA,"M","15:19:12","15:19:34",NA,NA,NA,NA,"15:19:13",35,"15:20:30","15:20:30",19,14,NA,22,315,56,193.1,"15:19:12","CH2",195.1,"CH2",189.003287197232,-2,233.997193877551,6528.51651929679,"15:18:40",4557.25689204238,"15:18:40",0.799292387543253,0.481010380622837,4556.77588166176,0.166666666666667,1.462,0.598700000000001,0.290532343378464,1.59107132527782,3.88532867472218,2480,0.48,0.00220822580645161,-0.137215304966249
"83","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,135.757575757575,0.24,0.389000000000001,0.165000000000001,147.406041042195,2.2,1.073,0.4337,9.17159630745294,144.195757474528,0.424164524421595,0.404193849021435,2.35291002570694,3.176808932,8.33333333333333,0.051938912138516,19.2533874666666,3,12.1,23,12.7,5.6364,5,0.38,NA,"15:34:59",33,35,0,NA,"M","15:40:37","15:40:57",NA,NA,NA,NA,"15:40:38",23,"15:41:58","15:41:58",19,14,NA,20,338,61,203.3,"15:40:37","CH2",199.8,"CH2",200.216506410256,3.5,230.168181818182,6033.45588866231,"15:40:07",4301.78191765753,"15:40:04",0.792751602564103,0.482435897435897,4301.2994817601,0.166666666666667,1.462,0.598700000000001,0.290532343378464,1.63755650021837,3.99884349978163,3534.41,0.495867768595041,0.00159472160841555,-0.0895328422474364
"84","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,135.757575757575,0.24,0.389000000000001,0.165000000000001,147.406041042195,2.2,1.073,0.4337,9.17159630745294,144.195757474528,0.424164524421595,0.404193849021435,2.35291002570694,3.176808932,8.33333333333333,0.051938912138516,19.2533874666666,6,25,15.2,10.3,6.0264,5,0.265,NA,"16:15:12",33,34,0,NA,"1","16:20:15","16:21:23",NA,NA,NA,NA,"16:20:22",35,"16:23:54","16:23:54",19,14,NA,68,303,151,197,"16:20:15","CH2",188.9,"CH2",190.734837545126,8.09999999999999,241.144466019417,6113.25552833829,"16:19:40",4606.07801628571,"16:19:36",0.801054151624549,0.515824909747292,4605.56219137596,0.166666666666667,1.462,0.598700000000001,0.290532343378464,1.75086411413597,4.27553588586403,3914,0.24,0.00153970362800204,0.0266931606296688
"85","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,135.757575757575,0.24,0.389000000000001,0.165000000000001,147.406041042195,2.2,1.073,0.4337,9.17159630745294,144.195757474528,0.424164524421595,0.404193849021435,2.35291002570694,3.176808932,8.33333333333333,0.051938912138516,19.2533874666666,2,25,7.5,7.3,2.7764,7,0.34,NA,"15:23:23",32,37,0,NA,"M","15:28:41","15:28:48",NA,NA,NA,NA,"15:28:47",30,"15:29:55","15:29:55",19,14,NA,7,318,67,207.8,"15:28:48","CH2",198.8,"CH2",201.303424657534,9,234.862148337596,5785.68197473975,"15:24:19",4147.59712555478,"15:28:04",0.772217465753425,0.483981164383562,4147.11314439039,0.166666666666667,1.462,0.598700000000001,0.290532343378464,0.806633998155967,1.96976600184404,1368.75,0.32,0.0020284200913242,-0.941856863346209
"86","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,135.757575757575,0.24,0.389000000000001,0.165000000000001,147.406041042195,2.2,1.073,0.4337,9.17159630745294,144.195757474528,0.424164524421595,0.404193849021435,2.35291002570694,3.176808932,8.33333333333333,0.051938912138516,19.2533874666666,5,25,32,18,20.5364,9,0.21,NA,"15:53:08",32.1,36,0,NA,"M","16:02:01","16:02:28",NA,NA,NA,NA,"16:02:07",33,"16:12:19","16:12:19",19,14,NA,27,533,591,183.9,"16:02:25","CH1",196.7,"CH2",178.622682445759,-12.8,237.818,6135.30893727649,"16:01:32",4705.50278762534,"16:01:24",0.805835305719921,0.489339250493097,4705.01344837485,0.166666666666667,1.462,0.598700000000001,0.290532343378464,5.96648841655748,14.5699115834425,14400,0.4,0.00142613888888889,4.35089649844197
"87","CEAGRI",4,2022-07-20,20.026,19.452,0.507269871827347,0.492730128172653,135.757575757575,0.24,0.389000000000001,0.165000000000001,147.406041042195,2.2,1.073,0.4337,9.17159630745294,144.195757474528,0.424164524421595,0.404193849021435,2.35291002570694,3.176808932,8.33333333333333,0.051938912138516,19.2533874666666,4,23,9,3.4,2.7264,0,0.28,NA,"15:44:14",32,37,0,NA,"M","15:49:29","15:49:44",NA,NA,NA,NA,"15:49:31",29,"15:50:43","15:50:43",19,14,NA,15,315,59,199.2,"15:49:30","CH2",211.7,"CH2",200.136505190311,-12.5,234.088402061856,6042.22945864417,"15:45:02",4354.97038821911,"15:48:51",0.791136678200692,0.480467128027682,4354.48992109108,0.166666666666667,1.462,0.598700000000001,0.290532343378464,0.792107380987044,1.93429261901296,703.8,0.0434782608695652,0.00387382779198636,-0.956757632945837
"88","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,78.5273549979436,0.134,0.434000000000001,0.2431,77.2741070525144,2.781,1.752,0.988300000000001,8.28651865230793,77.5215202208868,0.560138248847925,0.564098173515982,4.27228894009216,4.7281413392,14.9253731343284,0.051415552657978,19.4493679111477,3,24,7.5,3.5,3.5364,9,0.37,NA,"14:50:22",28,44,0,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:58:09",19,16,"no ignition or glow",NA,NA,NA,NA,NA,NA,134.1,"CH2",NA,NA,202.40321888412,4456.30007537496,"14:51:43",2441.93990083734,"14:51:03",NA,NA,NA,0.166666666666667,2.186,1.2314,0.360332416456956,1.27427955755838,2.26212044244162,630,0.416666666666667,0.00561333333333333,-0.462166467852609
"89","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,78.5273549979436,0.134,0.434000000000001,0.2431,77.2741070525144,2.781,1.752,0.988300000000001,8.28651865230793,77.5215202208868,0.560138248847925,0.564098173515982,4.27228894009216,4.7281413392,14.9253731343284,0.051415552657978,19.4493679111477,5,23,6.4,3.7,2.1664,5,0.22,NA,"15:40:56",27.6,41,0,NA,"M","15:47:00","15:47:18",NA,NA,NA,NA,"15:47:05",28,"15:48:11","15:48:11",19,16,NA,18,364,53,124.7,"15:47:12","CH1",128.7,"CH1",124.908727810651,-3.99999999999999,206.970967741935,4587.75886613412,"15:47:54",2553.1927456275,"15:48:11",0.583573964497041,0.280516272189349,2552.91222935531,0.166666666666667,2.186,1.2314,0.360332416456956,0.78062414701235,1.38577585298765,544.64,0.260869565217391,0.00397767332549942,-0.968536632951538
"90","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,78.5273549979436,0.134,0.434000000000001,0.2431,77.2741070525144,2.781,1.752,0.988300000000001,8.28651865230793,77.5215202208868,0.560138248847925,0.564098173515982,4.27228894009216,4.7281413392,14.9253731343284,0.051415552657978,19.4493679111477,4,25,22,6.5,5.9264,11,0.42,"v-shaped","15:20:23",27,45,0,NA,"1","15:26:18","15:26:42","15:21:02","15:21:10",NA,NA,"15:26:27",39,"15:28:38","15:28:38",19,16,NA,24,355,116,233,"15:26:40","CH2",228.5,"CH2",227.492249240122,4.5,231.552429149798,6271.38105608887,"15:25:31",4195.21743598092,"15:25:29",0.811594224924012,0.455001519756839,4194.76243446117,0.166666666666667,2.186,1.2314,0.360332416456956,2.1354740328905,3.7909259671095,3575,0.48,0.00165773426573427,0.421209221626547
"91","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,78.5273549979436,0.134,0.434000000000001,0.2431,77.2741070525144,2.781,1.752,0.988300000000001,8.28651865230793,77.5215202208868,0.560138248847925,0.564098173515982,4.27228894009216,4.7281413392,14.9253731343284,0.051415552657978,19.4493679111477,2,25,7.6,3.9,3.0864,11,0.34,NA,"14:39:22",28.3,46,0,NA,"1","14:40:46","14:41:13",NA,NA,NA,NA,"14:40:52",37,"14:43:56","14:43:56",19,16,NA,27,84,163,219.5,"14:40:59","CH2",221.2,"CH2",220.670689655172,-1.69999999999999,224.686813186813,6201.33529724772,"14:40:22",3945.14929779081,"14:39:41",0.815551724137931,0.445508620689655,3944.70378917012,0.166666666666667,2.186,1.2314,0.360332416456956,1.11212997015275,1.97427002984725,741,0.48,0.00416518218623482,-0.628492434490943
"92","CEAGRI",5,2022-10-04,22.033,19.49,0.530621583218939,0.469378416781061,78.5273549979436,0.134,0.434000000000001,0.2431,77.2741070525144,2.781,1.752,0.988300000000001,8.28651865230793,77.5215202208868,0.560138248847925,0.564098173515982,4.27228894009216,4.7281413392,14.9253731343284,0.051415552657978,19.4493679111477,1,25,13.5,4.6,4.1164,9,0.25,"this plant was scale infested","14:29:41",28.6,47,0,NA,"1","14:33:30","14:34:03",NA,NA,NA,NA,"14:33:41",39,"14:36:01","14:36:01",19,16,NA,33,229,118,231.4,"14:33:48","CH2",230.4,"CH2",228.035960591133,1,226.419525065963,6153.69940528862,"14:32:31",3861.88313174607,"14:32:31",0.792637931034483,0.430416256157635,3861.45271548991,0.166666666666667,2.186,1.2314,0.360332416456956,1.48327235910341,2.63312764089659,1552.5,0.4,0.0026514653784219,-0.247790777518755
"93","CEAGRI",6,2022-10-04,18.112,17.823,0.504021149297342,0.495978850702658,120.359281437123,0.212,0.183999999999999,0.0835000000000008,99.0550534100247,2.313,0.969000000000001,0.486800000000001,9.03421546170709,102.174294231106,0.453804347826093,0.502373581011352,3.69815217391306,2.0541222474,9.43396226415094,0.040649966235306,24.6002664359279,1,25,13.7,5.1,2.7564,9,0.24,NA,"15:55:05",27.6,43,0,NA,"M","16:01:50","16:02:20","16:00:44","16:00:53",NA,NA,"16:01:52",31,"16:03:16","16:03:16",19,16,NA,30,405,56,205,"16:01:50","CH2",188,"CH2",197.968073878628,17,226.374693877551,5896.6154635712,"16:02:37",3695.7973040904,"16:02:16",0.769410290237467,0.421813984168865,3695.37549010623,0.166666666666667,1.153,0.570300000000001,0.330934834329485,0.912188777345792,1.84421122265421,1746.75,0.4,0.00157801631601546,-0.833583379811991
"94","CEAGRI",6,2022-10-04,18.112,17.823,0.504021149297342,0.495978850702658,120.359281437123,0.212,0.183999999999999,0.0835000000000008,99.0550534100247,2.313,0.969000000000001,0.486800000000001,9.03421546170709,102.174294231106,0.453804347826093,0.502373581011352,3.69815217391306,2.0541222474,9.43396226415094,0.040649966235306,24.6002664359279,4,25,8.1,5.5,2.6664,6,0.25,NA,"16:34:09",26.6,42,0,NA,"M","16:40:46","16:40:59",NA,NA,NA,NA,"16:40:46",25,"16:41:50","16:41:50",19,16,NA,13,397,51,222.8,"16:40:46","CH2",220.7,"CH2",220.617654986523,2.10000000000002,235.886956521739,6245.22041206813,"16:39:17",4143.17837528056,"16:39:22",0.835521563342318,0.480583557951482,4142.69779172261,0.166666666666667,1.153,0.570300000000001,0.330934834329485,0.882404642256139,1.78399535774386,1113.75,0.28,0.00239407407407408,-0.8641346450883
"95","CEAGRI",6,2022-10-04,18.112,17.823,0.504021149297342,0.495978850702658,120.359281437123,0.212,0.183999999999999,0.0835000000000008,99.0550534100247,2.313,0.969000000000001,0.486800000000001,9.03421546170709,102.174294231106,0.453804347826093,0.502373581011352,3.69815217391306,2.0541222474,9.43396226415094,0.040649966235306,24.6002664359279,3,25,4.6,2.9,1.8464,0,0.27,NA,"16:22:23",27.1,43,0,NA,"M","16:29:08","16:29:37",NA,NA,NA,NA,"16:29:11",20,"16:30:38","16:30:38",19,16,NA,29,405,61,228.7,"16:29:24","CH2",226.4,"CH2",223.840501319261,2.29999999999998,234.2995951417,6176.0470497006,"16:27:25",4048.84900419946,"16:26:54",0.831457783641161,0.467179419525066,4048.38182477994,0.166666666666667,1.153,0.570300000000001,0.330934834329485,0.611038078105961,1.23536192189404,333.5,0.04,0.00553643178410796,-1.14249061760578
"96","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-18600.0000000426,0.126,0.036999999999999,-0.000199999999999534,170.655270655268,0.749,0.0949999999999989,0.0350999999999999,27.4079401705973,278.223495701996,-0.00540540540539295,0.36947368421053,1.04344864864867,0.398693813,15.8730158730159,-0.000501638082855161,-1993.46906500465,6,25,2.6,2,0.486400000000003,0,0.28,NA,"14:31:07",31.3,43,0,NA,"M","14:44:58","14:45:03",NA,NA,NA,NA,"14:45:02",13,"14:46:22","14:46:22",19,16,NA,5,831,79,181.4,"14:45:00","CH1",169,"CH2",179.245714285714,12.4,212.290809628009,4719.06829659657,"14:43:21",3356.08236209121,"14:45:18",0.640695652173913,0.390057763975155,3355.69230432723,0.0408163265306122,0.131999999999998,0.0349000000000004,0.209107249850214,0.101709766327145,0.384690233672858,130,0.04,0.00374153846153849,-0.673008727184185
"97","ERIKAR",1,2022-08-02,17.316,17.163,0.502218741842861,0.497781258157139,-18600.0000000426,0.126,0.036999999999999,-0.000199999999999534,170.655270655268,0.749,0.0949999999999989,0.0350999999999999,27.4079401705973,278.223495701996,-0.00540540540539295,0.36947368421053,1.04344864864867,0.398693813,15.8730158730159,-0.000501638082855161,-1993.46906500465,4,25,3.4,1.5,0.706400000000002,0,0.33,NA,"12:53:08",35.5,35,0,NA,"1","12:59:41","12:59:45",NA,NA,NA,NA,"12:59:42",11,"13:02:12","13:02:12",19,16,"Glow cam cut out again",4,393,147,180.4,"12:59:44","CH1",178,"CH2",180.277929155313,2.40000000000001,214.363720073665,5056.03110102189,"12:54:06",3451.9221341229,"12:58:17",0.673273841961853,0.409807901907357,3451.51232622099,0.0408163265306122,0.131999999999998,0.0349000000000004,0.209107249850214,0.147713361294192,0.55868663870581,127.5,0.04,0.00554039215686276,0.0827610331913771
